DATE,SITE,SECTION,LOCATION,PLOT,SIZE
12/13/2017,RFB3,1,Windward,1,82.4
12/13/2017,RFB3,1,Windward,1,105
12/13/2017,RFB3,1,Windward,1,82.4
12/13/2017,RFB3,1,Windward,1,77.2
12/13/2017,RFB3,1,Windward,2,69.9
12/13/2017,RFB3,1,Windward,2,61.8
12/13/2017,RFB3,1,Windward,2,95.2
12/13/2017,RFB3,1,Windward,2,102.2
12/13/2017,RFB3,1,Windward,2,73.7
12/13/2017,RFB3,1,Windward,2,72.3
12/13/2017,RFB3,1,Windward,2,67.4
12/13/2017,RFB3,1,Leeward,1,82.7
12/13/2017,RFB3,1,Leeward,1,102.1
12/13/2017,RFB3,1,Leeward,2,103
12/13/2017,RFB3,1,Leeward,2,82.7
12/13/2017,RFB3,1,Leeward,2,97.3
12/13/2017,RFB3,1,Leeward,2,72.5
12/13/2017,RFB3,1,Leeward,2,60.1
12/13/2017,RFB3,1,Leeward,3,82.2
12/13/2017,RFB3,1,Leeward,3,90.4
12/13/2017,RFB3,1,Leeward,3,98.7
12/13/2017,RFB3,1,Leeward,3,78.1
12/13/2017,RFB3,1,Leeward,3,37.8
12/13/2017,WAD,2,Windward,1,28.8
12/13/2017,WAD,2,Windward,1,75.1
12/13/2017,WAD,2,Windward,1,71.9
12/13/2017,WAD,2,Windward,1,63.8
12/13/2017,WAD,2,Windward,1,49.8
12/13/2017,WAD,2,Windward,1,52.2
12/13/2017,WAD,2,Windward,1,55.1
12/13/2017,WAD,2,Windward,1,54.1
12/13/2017,WAD,2,Windward,1,76.5
12/13/2017,WAD,2,Windward,1,82.7
12/13/2017,WAD,2,Windward,1,76.7
12/13/2017,WAD,2,Windward,2,62
12/13/2017,WAD,2,Windward,2,35.7
12/13/2017,WAD,2,Windward,2,60.7
12/13/2017,WAD,2,Windward,2,58.7
12/13/2017,WAD,2,Windward,3,82.7
12/13/2017,WAD,2,Windward,3,66.4
12/13/2017,WAD,2,Windward,3,63.3
12/13/2017,WAD,2,Windward,3,60.7
12/13/2017,WAD,2,Windward,3,48.7
12/13/2017,WAD,2,Leeward,1,115.1
12/13/2017,WAD,2,Leeward,1,114.5
12/13/2017,WAD,2,Leeward,1,120.3
12/13/2017,WAD,2,Leeward,1,104.8
12/13/2017,WAD,2,Leeward,2,102.1
12/13/2017,WAD,2,Leeward,2,121.2
12/13/2017,WAD,2,Leeward,2,47.3
12/13/2017,WAD,2,Leeward,2,102
12/13/2017,WAD,2,Leeward,2,97.7
12/13/2017,WAD,2,Leeward,3,104.9
12/13/2017,WAD,2,Leeward,3,90.1
12/13/2017,WAD,2,Leeward,3,81.3
12/13/2017,WAD,2,Leeward,3,80.7
12/13/2017,WAD,2,Leeward,3,78.3
12/13/2017,WAD,2,Leeward,3,97.9
12/13/2017,WAD,2,Leeward,3,87
12/13/2017,WAD,2,Leeward,3,38.4
12/13/2017,WAD,2,Leeward,3,73.4
12/13/2017,WAD,2,Leeward,3,111.5
12/13/2017,WAD,2,Leeward,3,115.8
12/13/2017,WAD,3,Windward,1,52.2
12/13/2017,WAD,3,Windward,1,54.9
12/13/2017,WAD,3,Windward,1,48.4
12/13/2017,WAD,3,Windward,1,63.6
12/13/2017,WAD,3,Windward,1,51
12/13/2017,WAD,3,Windward,1,52.1
12/13/2017,WAD,3,Windward,1,81.7
12/13/2017,WAD,3,Windward,2,65.6
12/13/2017,WAD,3,Windward,2,60.4
12/13/2017,WAD,3,Windward,2,60.2
12/13/2017,WAD,3,Windward,2,57.2
12/13/2017,WAD,3,Windward,2,49.9
12/13/2017,WAD,3,Windward,2,62.3
12/13/2017,WAD,3,Windward,2,84.8
12/13/2017,WAD,3,Windward,2,70.4
12/13/2017,WAD,3,Windward,2,60.5
12/13/2017,WAD,3,Windward,3,60.3
12/13/2017,WAD,3,Windward,3,71.7
12/13/2017,WAD,3,Windward,3,65.6
12/13/2017,WAD,3,Windward,3,56.8
12/13/2017,WAD,3,Windward,3,53.7
12/13/2017,WAD,3,Windward,3,71.9
12/13/2017,WAD,3,Windward,3,64.9
12/13/2017,WAD,3,Windward,3,80.2
12/13/2017,WAD,3,Windward,3,52.5
12/13/2017,WAD,3,Leeward,1,128.7
12/13/2017,WAD,3,Leeward,1,76.4
12/13/2017,WAD,3,Leeward,1,77.9
12/13/2017,WAD,3,Leeward,1,68.8
12/13/2017,WAD,3,Leeward,1,50.3
12/13/2017,WAD,3,Leeward,2,45.2
12/13/2017,WAD,3,Leeward,2,54.6
12/13/2017,WAD,3,Leeward,2,50.5
12/13/2017,WAD,3,Leeward,3,71.6
12/13/2017,WAD,3,Leeward,3,78.9
12/13/2017,WAD,3,Leeward,3,39.2
12/13/2017,WAD,3,Leeward,3,32.9
12/13/2017,WAD,3,Leeward,3,92.1
12/13/2017,WAD,3,Leeward,3,73.6
12/13/2017,WAD,3,Leeward,3,72.5
12/13/2017,WAD,3,Leeward,3,80.9
12/13/2017,WAD,3,Leeward,3,112.2
12/13/2017,RBL,3,Windward,2,71
12/13/2017,RBL,3,Windward,2,43.3
12/13/2017,RBL,3,Windward,3,44.7
12/13/2017,RBL,3,Windward,3,38.6
12/13/2017,RBL,3,Leeward,1,55.5
12/13/2017,RBL,3,Leeward,1,48.4
12/13/2017,RBL,3,Leeward,1,35.5
12/13/2017,RBL,3,Leeward,2,66.1
12/13/2017,RBL,3,Leeward,2,34.9
12/13/2017,RBL,3,Leeward,2,33.8
12/13/2017,RBL,3,Leeward,2,32.5
12/13/2017,RBL,3,Leeward,2,58.6
12/13/2017,RBL,3,Leeward,3,62.4
12/13/2017,RBL,3,Leeward,3,62.6
12/13/2017,RBL,3,Leeward,3,67.4
12/13/2017,WAD,1,Windward,1,76.5
12/13/2017,WAD,1,Windward,1,52.1
12/13/2017,WAD,1,Windward,1,31.9
12/13/2017,WAD,1,Windward,1,35.5
12/13/2017,WAD,1,Windward,1,29.8
12/13/2017,WAD,1,Windward,2,51.1
12/13/2017,WAD,1,Windward,2,73.9
12/13/2017,WAD,1,Windward,2,48.5
12/13/2017,WAD,1,Windward,3,81.6
12/13/2017,WAD,1,Leeward,1,83.6
12/13/2017,WAD,1,Leeward,1,102.3
12/13/2017,WAD,1,Leeward,1,76.5
12/13/2017,WAD,1,Leeward,2,94.6
12/13/2017,WAD,1,Leeward,2,86.4
12/13/2017,WAD,1,Leeward,2,42.1
12/13/2017,WAD,1,Leeward,3,86.4
12/13/2017,WAD,1,Leeward,3,100.2
12/13/2017,WAD,1,Leeward,3,112.8
12/13/2017,WAD,1,Leeward,3,103.1
12/13/2017,WAD,1,Leeward,3,68.6
12/13/2017,RFB2,2,Windward,1,50
12/13/2017,RFB2,2,Windward,1,50
12/13/2017,RFB2,2,Windward,2,65.5
12/13/2017,RFB2,2,Windward,2,74.9
12/13/2017,RFB2,2,Windward,2,69.2
12/13/2017,RFB2,2,Windward,2,40.9
12/13/2017,RFB2,2,Windward,3,78.5
12/13/2017,RFB2,2,Windward,3,75.4
12/13/2017,RFB2,2,Windward,3,68.7
12/13/2017,RFB2,2,Windward,3,60.4
12/13/2017,RFB2,2,Windward,3,83.5
12/13/2017,RFB2,2,Windward,3,66.8
12/13/2017,RFB2,2,Windward,3,61.9
12/13/2017,RFB2,2,Windward,3,65.6
12/13/2017,RFB2,2,Windward,3,51.9
12/13/2017,RFB2,2,Leeward,1,37.5
12/13/2017,RFB2,2,Leeward,1,60.6
12/13/2017,RFB2,2,Leeward,1,86
12/13/2017,RFB2,2,Leeward,1,94.1
12/13/2017,RFB2,2,Leeward,2,37.5
12/13/2017,RFB2,2,Leeward,2,76
12/13/2017,RFB2,2,Leeward,2,27.2
12/13/2017,RFB2,2,Leeward,3,35.5
12/13/2017,RFB2,2,Leeward,3,82.5
12/13/2017,RFB2,2,Leeward,3,47.8
12/13/2017,RFB2,2,Leeward,3,60.3
12/13/2017,RFB2,2,Leeward,3,58.6
12/13/2017,RFB2,2,Leeward,3,56.9
12/13/2017,RFB2,2,Leeward,3,65.6
12/13/2017,RFB2,1,Windward,1,52
12/13/2017,RFB2,1,Windward,1,66.7
12/13/2017,RFB2,1,Windward,1,62.5
12/13/2017,RFB2,1,Windward,1,62.7
12/13/2017,RFB2,1,Windward,1,56.9
12/13/2017,RFB2,1,Windward,2,46
12/13/2017,RFB2,1,Windward,2,53.8
12/13/2017,RFB2,1,Windward,2,63.5
12/13/2017,RFB2,1,Windward,2,65.6
12/13/2017,RFB2,1,Windward,3,71.7
12/13/2017,RFB2,1,Windward,3,71.9
12/13/2017,RFB2,1,Windward,3,67.4
12/13/2017,RFB2,1,Windward,3,53.7
12/13/2017,RFB2,1,Windward,3,63.8
12/13/2017,RFB2,1,Leeward,1,85.7
12/13/2017,RFB2,1,Leeward,1,71.8
12/13/2017,RFB2,1,Leeward,1,68.6
12/13/2017,RFB2,1,Leeward,1,84.4
12/13/2017,RFB2,1,Leeward,1,88.2
12/13/2017,RFB2,1,Leeward,1,76.5
12/13/2017,RFB2,1,Leeward,1,90.7
12/13/2017,RFB2,1,Leeward,1,77.4
12/13/2017,RFB2,1,Leeward,2,37.2
12/13/2017,RFB2,1,Leeward,2,72.7
12/13/2017,RFB2,1,Leeward,2,62.3
12/13/2017,RFB2,1,Leeward,2,82.1
12/13/2017,RFB2,1,Leeward,2,71.1
12/13/2017,RFB2,1,Leeward,2,70
12/13/2017,RFB2,1,Leeward,3,68.8
12/13/2017,RFB2,1,Leeward,3,94.9
12/13/2017,RFB2,1,Leeward,3,92.8
12/13/2017,RFB2,1,Leeward,3,73.3
12/13/2017,RFB2,1,Leeward,3,76.4
12/13/2017,RFB2,1,Leeward,3,88.8
12/13/2017,OB,1,Leeward,1,75.1
12/13/2017,OB,1,Leeward,1,48.3
12/13/2017,OB,1,Leeward,1,26.1
12/13/2017,OB,1,Leeward,1,70.3
12/13/2017,OB,1,Leeward,1,77.2
12/13/2017,OB,1,Leeward,1,88.2
12/13/2017,OB,1,Leeward,1,58.7
12/13/2017,OB,1,Leeward,1,56.6
12/13/2017,OB,1,Leeward,1,56.7
12/13/2017,OB,1,Leeward,1,30.4
12/13/2017,OB,1,Leeward,2,62.1
12/13/2017,OB,1,Leeward,2,47.3
12/13/2017,OB,1,Leeward,2,63.3
12/13/2017,OB,1,Leeward,2,64.8
12/13/2017,OB,1,Leeward,2,64.9
12/13/2017,OB,1,Leeward,2,64.8
12/13/2017,OB,1,Leeward,2,76.6
12/13/2017,OB,1,Leeward,2,68.4
12/13/2017,OB,1,Leeward,2,78.4
12/13/2017,OB,1,Leeward,2,65.3
12/13/2017,OB,1,Leeward,2,73.5
12/13/2017,OB,1,Leeward,2,63
12/13/2017,OB,1,Leeward,2,56.8
12/13/2017,OB,1,Leeward,3,64.9
12/13/2017,OB,1,Leeward,3,70.9
12/13/2017,OB,1,Leeward,3,73.6
12/13/2017,OB,1,Leeward,3,60.3
12/13/2017,OB,1,Leeward,3,55.4
12/13/2017,OB,1,Leeward,3,62.8
12/13/2017,OB,1,Leeward,3,77.8
12/13/2017,OB,1,Leeward,3,65.3
12/13/2017,OB,1,Leeward,3,90.8
12/13/2017,OB,1,Leeward,3,68.7
12/13/2017,OB,1,Leeward,3,65
12/13/2017,OB,2,Windward,1,46.2
12/13/2017,OB,2,Windward,1,68.1
12/13/2017,OB,2,Windward,1,34.5
12/13/2017,OB,2,Windward,1,30.4
12/13/2017,OB,2,Windward,1,24.7
12/13/2017,OB,2,Windward,2,22.2
12/13/2017,OB,2,Windward,2,29.3
12/13/2017,OB,2,Windward,3,40.7
12/13/2017,OB,2,Windward,3,61.5
12/13/2017,OB,2,Windward,3,48.1
12/13/2017,OB,2,Leeward,1,57.3
12/13/2017,OB,2,Leeward,1,53.8
12/13/2017,OB,2,Leeward,1,33.8
12/13/2017,OB,2,Leeward,1,32.4
12/13/2017,OB,2,Leeward,1,48.1
12/13/2017,OB,2,Leeward,1,41.7
12/13/2017,OB,2,Leeward,1,62.4
12/13/2017,OB,2,Leeward,1,66.6
12/13/2017,OB,2,Leeward,1,66.4
12/13/2017,OB,2,Leeward,1,75.5
12/13/2017,OB,2,Leeward,1,60.6
12/13/2017,OB,2,Leeward,1,78.3
12/13/2017,OB,2,Leeward,2,41.8
12/13/2017,OB,2,Leeward,2,45.6
12/13/2017,OB,2,Leeward,2,43.5
12/13/2017,OB,2,Leeward,2,45.8
12/13/2017,OB,2,Leeward,2,54.9
12/13/2017,OB,2,Leeward,2,52
12/13/2017,OB,2,Leeward,2,60.2
12/13/2017,OB,2,Leeward,2,52.2
12/13/2017,OB,2,Leeward,2,42.7
12/13/2017,OB,2,Leeward,2,53.7
12/13/2017,OB,2,Leeward,2,60.3
12/13/2017,OB,2,Leeward,2,45.6
12/13/2017,OB,2,Leeward,2,52.2
12/13/2017,OB,2,Leeward,3,30.7
12/13/2017,OB,2,Leeward,3,25.8
12/13/2017,OB,2,Leeward,3,48.7
12/13/2017,OB,3,Windward,1,46.6
12/13/2017,OB,3,Windward,1,32.2
12/13/2017,OB,3,Windward,1,42.1
12/13/2017,OB,3,Windward,1,52.3
12/13/2017,OB,3,Windward,1,67.6
12/13/2017,OB,3,Windward,2,48.6
12/13/2017,OB,3,Windward,2,41.8
12/13/2017,OB,3,Windward,2,65.2
12/13/2017,OB,3,Windward,2,34.8
12/13/2017,OB,3,Windward,2,31.9
12/13/2017,OB,3,Windward,2,42.1
12/13/2017,OB,3,Windward,2,51.6
12/13/2017,OB,3,Windward,3,31.9
12/13/2017,OB,3,Windward,3,46.4
12/13/2017,OB,3,Windward,3,11.9
12/13/2017,OB,3,Windward,3,46.4
12/13/2017,OB,3,Windward,3,16.1
12/13/2017,OB,3,Windward,3,36.7
12/13/2017,OB,3,Windward,3,27.8
12/13/2017,OB,3,Windward,3,32.9
12/13/2017,OB,3,Leeward,1,58.4
12/13/2017,OB,3,Leeward,1,26.2
12/13/2017,OB,3,Leeward,1,68.8
12/13/2017,OB,3,Leeward,1,71.1
12/13/2017,OB,3,Leeward,1,50.4
12/13/2017,OB,3,Leeward,2,50.5
12/13/2017,OB,3,Leeward,2,44.5
12/13/2017,OB,3,Leeward,2,70.7
12/13/2017,OB,3,Leeward,3,71.8
12/13/2017,OB,3,Leeward,3,70.2
12/13/2017,OB,3,Leeward,3,58.5
12/13/2017,OB,3,Leeward,3,82.1
12/13/2017,OB,3,Leeward,3,73.9
12/13/2017,RBL,1,Windward,1,35.5
12/13/2017,RBL,1,Windward,2,70.6
12/13/2017,RBL,1,Windward,2,52.4
12/13/2017,RBL,1,Windward,3,65.3
12/13/2017,RBL,1,Windward,3,67.1
12/13/2017,RBL,1,Windward,3,36.8
12/13/2017,RBL,1,Leeward,1,20
12/13/2017,RBL,1,Leeward,1,20
12/13/2017,RBL,1,Leeward,1,20
12/13/2017,RBL,1,Leeward,1,73.6
12/13/2017,RBL,1,Leeward,1,50.3
12/13/2017,RBL,1,Leeward,2,38.7
12/13/2017,RBL,1,Leeward,2,60.7
12/13/2017,RBL,1,Leeward,2,20
12/13/2017,RBL,1,Leeward,2,20
12/13/2017,RBL,1,Leeward,3,20
12/13/2017,RBL,1,Leeward,3,63.4
12/13/2017,RBL,1,Leeward,3,70.9
12/13/2017,RBL,1,Leeward,3,77.1
12/13/2017,RBL,1,Leeward,3,60.5
12/13/2017,RBL,2,Windward,1,41.1
12/13/2017,RBL,2,Windward,1,41.9
12/13/2017,RBL,2,Windward,2,57.4
12/13/2017,RBL,2,Windward,3,75.4
12/13/2017,RBL,2,Windward,3,70.4
12/13/2017,RBL,2,Leeward,1,52.8
12/13/2017,RBL,2,Leeward,1,51.6
12/13/2017,RBL,2,Leeward,1,44.7
12/13/2017,RBL,2,Leeward,1,63.5
12/13/2017,RBL,2,Leeward,2,61.9
12/13/2017,RBL,2,Leeward,2,60
12/13/2017,RBL,2,Leeward,3,48.2
12/13/2017,RBL,2,Leeward,3,51.3
12/13/2017,RBL,2,Leeward,3,38
12/13/2017,RBL,2,Leeward,3,38
12/13/2017,RFB2,3,Windward,1,33.6
12/13/2017,RFB2,3,Windward,1,32.5
12/13/2017,RFB2,3,Windward,1,38.8
12/13/2017,RFB2,3,Windward,1,39
12/13/2017,RFB2,3,Windward,1,42.2
12/13/2017,RFB2,3,Windward,1,44.2
12/13/2017,RFB2,3,Windward,2,40.9
12/13/2017,RFB2,3,Windward,2,35.7
12/13/2017,RFB2,3,Windward,2,80.5
12/13/2017,RFB2,3,Windward,2,75.6
12/13/2017,RFB2,3,Windward,2,40.6
12/13/2017,RFB2,3,Windward,2,67.3
12/13/2017,RFB2,3,Windward,2,73.5
12/13/2017,RFB2,3,Windward,3,68.8
12/13/2017,RFB2,3,Windward,3,21.1
12/13/2017,RFB2,3,Windward,3,77.7
12/13/2017,RFB2,3,Leeward,1,60.7
12/13/2017,RFB2,3,Leeward,1,35.5
12/13/2017,RFB2,3,Leeward,1,21.4
12/13/2017,RFB2,3,Leeward,1,54.7
12/13/2017,RFB2,3,Leeward,1,52.6
12/13/2017,RFB2,3,Leeward,1,33.9
12/13/2017,RFB2,3,Leeward,2,85
12/13/2017,RFB2,3,Leeward,2,81.9
12/13/2017,RFB2,3,Leeward,2,80.9
12/13/2017,RFB2,3,Leeward,3,40.6
12/13/2017,RFB2,3,Leeward,3,42.7
12/13/2017,RFB2,3,Leeward,3,88.3
12/13/2017,RFB2,3,Leeward,3,52.2
12/13/2017,RFB2,3,Leeward,3,76.1
12/13/2017,RFB2,3,Leeward,3,31.5
12/18/2018,WAD,1,Windward,1,74.7
12/18/2018,WAD,1,Windward,1,54.3
12/18/2018,WAD,1,Windward,1,53.4
12/18/2018,WAD,1,Windward,1,40
12/18/2018,WAD,1,Windward,1,47.1
12/18/2018,WAD,1,Windward,1,89.6
12/18/2018,WAD,1,Windward,1,84.7
12/18/2018,WAD,1,Windward,1,67.8
12/18/2018,WAD,1,Windward,1,85.3
12/18/2018,WAD,1,Windward,1,68.8
12/18/2018,WAD,1,Windward,1,56.2
12/18/2018,WAD,1,Windward,1,52
12/18/2018,WAD,1,Windward,1,71.3
12/18/2018,WAD,1,Windward,1,60
12/18/2018,WAD,1,Windward,1,60
12/18/2018,WAD,1,Windward,1,60
12/18/2018,WAD,1,Windward,1,60
12/18/2018,WAD,1,Windward,1,60
12/18/2018,WAD,1,Windward,2,76.8
12/18/2018,WAD,1,Windward,2,75.1
12/18/2018,WAD,1,Windward,2,64.8
12/18/2018,WAD,1,Windward,2,47.1
12/18/2018,WAD,1,Windward,2,61.6
12/18/2018,WAD,1,Windward,2,68.1
12/18/2018,WAD,1,Windward,2,66
12/18/2018,WAD,1,Windward,2,87.6
12/18/2018,WAD,1,Windward,2,66.1
12/18/2018,WAD,1,Windward,2,49.9
12/18/2018,WAD,1,Windward,3,67.8
12/18/2018,WAD,1,Windward,3,45.2
12/18/2018,WAD,1,Windward,3,81.6
12/18/2018,WAD,1,Windward,3,83.5
12/18/2018,WAD,1,Windward,3,28.8
12/18/2018,WAD,1,Windward,3,52.3
12/18/2018,WAD,1,Windward,3,79.2
12/18/2018,WAD,1,Windward,3,88.9
12/18/2018,WAD,1,Windward,3,85.9
12/18/2018,WAD,1,Windward,3,65.7
12/18/2018,WAD,1,Windward,3,84.2
12/18/2018,WAD,1,Windward,3,75
12/18/2018,WAD,1,Leeward,1,75.2
12/18/2018,WAD,1,Leeward,1,49.2
12/18/2018,WAD,1,Leeward,1,65.6
12/18/2018,WAD,1,Leeward,1,47.3
12/18/2018,WAD,1,Leeward,1,46.1
12/18/2018,WAD,1,Leeward,1,49.2
12/18/2018,WAD,1,Leeward,1,38.1
12/18/2018,WAD,1,Leeward,1,45.3
12/18/2018,WAD,1,Leeward,1,55.2
12/18/2018,WAD,1,Leeward,2,78.3
12/18/2018,WAD,1,Leeward,2,75.1
12/18/2018,WAD,1,Leeward,2,74
12/18/2018,WAD,1,Leeward,2,45.1
12/18/2018,WAD,1,Leeward,2,80.2
12/18/2018,WAD,1,Leeward,2,65.1
12/18/2018,WAD,1,Leeward,2,54.2
12/18/2018,WAD,1,Leeward,2,53.7
12/18/2018,WAD,1,Leeward,2,71.2
12/18/2018,WAD,1,Leeward,3,78.5
12/18/2018,WAD,1,Leeward,3,75.4
12/18/2018,WAD,1,Leeward,3,87.3
12/18/2018,WAD,1,Leeward,3,50.3
12/18/2018,WAD,1,Leeward,3,82.2
12/18/2018,WAD,1,Leeward,3,79.3
12/18/2018,WAD,1,Leeward,3,80.6
12/18/2018,WAD,1,Leeward,3,49.2
12/18/2018,WAD,2,Windward,1,90
12/18/2018,WAD,2,Windward,1,55.3
12/18/2018,WAD,2,Windward,1,60.2
12/18/2018,WAD,2,Windward,1,65.3
12/18/2018,WAD,2,Windward,1,49.1
12/18/2018,WAD,2,Windward,1,63.1
12/18/2018,WAD,2,Windward,1,75
12/18/2018,WAD,2,Windward,2,70.1
12/18/2018,WAD,2,Windward,2,55.6
12/18/2018,WAD,2,Windward,2,70
12/18/2018,WAD,2,Windward,2,59.7
12/18/2018,WAD,2,Windward,2,66.3
12/18/2018,WAD,2,Windward,2,69.2
12/18/2018,WAD,2,Windward,2,85.6
12/18/2018,WAD,2,Windward,2,65.2
12/18/2018,WAD,2,Windward,2,71.3
12/18/2018,WAD,2,Windward,2,64.7
12/18/2018,WAD,2,Windward,2,51.3
12/18/2018,WAD,2,Windward,2,60.1
12/18/2018,WAD,2,Windward,2,60
12/18/2018,WAD,2,Windward,2,60
12/18/2018,WAD,2,Windward,2,60
12/18/2018,WAD,2,Windward,2,60
12/18/2018,WAD,2,Windward,2,60
12/18/2018,WAD,2,Windward,3,90.9
12/18/2018,WAD,2,Windward,3,47.1
12/18/2018,WAD,2,Windward,3,55.7
12/18/2018,WAD,2,Windward,3,46.5
12/18/2018,WAD,2,Windward,3,47.5
12/18/2018,WAD,2,Windward,3,55.4
12/18/2018,WAD,2,Windward,3,54.4
12/18/2018,WAD,2,Windward,3,100.2
12/18/2018,WAD,2,Windward,3,75.8
12/18/2018,WAD,2,Windward,3,20.1
12/18/2018,WAD,2,Windward,3,25
12/18/2018,WAD,2,Windward,3,25
12/18/2018,WAD,2,Windward,3,25
12/18/2018,WAD,2,Leeward,1,72.2
12/18/2018,WAD,2,Leeward,1,49
12/18/2018,WAD,2,Leeward,1,32.9
12/18/2018,WAD,2,Leeward,1,27.1
12/18/2018,WAD,2,Leeward,1,12.6
12/18/2018,WAD,2,Leeward,1,64.2
12/18/2018,WAD,2,Leeward,1,93.1
12/18/2018,WAD,2,Leeward,1,71.8
12/18/2018,WAD,2,Leeward,1,50.5
12/18/2018,WAD,2,Leeward,1,53.6
12/18/2018,WAD,2,Leeward,1,100.6
